name,mentions,name_pos,cap_ratio,first_pct,status,comment_mentions
Исекать,1,False,1.0,58.7,never_mentioned,0
Китайский,1,False,1.0,58.7,never_mentioned,0
Культиваторщина,1,False,1.0,58.7,never_mentioned,0
Уазик,1,False,1.0,58.8,never_mentioned,0
Бутылочный,1,False,1.0,59.0,never_mentioned,0
Любезно-холодный,1,False,1.0,59.2,never_mentioned,0
Почитай,1,False,1.0,59.3,never_mentioned,0
Мистраль-тайм,1,False,1.0,6.0,never_mentioned,0
Допизделиться,1,False,1.0,59.3,never_mentioned,0
Они-то,1,False,1.0,59.4,never_mentioned,0
Подстрахователь,1,False,1.0,4.3,never_mentioned,0
Отблескивать,1,False,1.0,63.5,never_mentioned,0
Бунд,1,False,1.0,47.0,never_mentioned,0
Вернал,1,True,1.0,63.5,never_mentioned,0
Завтра-послезавтра,1,False,1.0,3.7,never_mentioned,0
Русый,1,False,1.0,64.0,mentioned_not_guessed,2
Рыжик,1,False,1.0,64.1,never_mentioned,0
Лавандоить,1,False,1.0,3.2,never_mentioned,0
Старьё,1,False,1.0,64.4,never_mentioned,0
Арифметика,1,False,1.0,3.0,never_mentioned,0
Серебристо-белый,1,False,1.0,64.8,never_mentioned,0
Ты-то,1,False,1.0,58.7,never_mentioned,0
Напридумать,1,False,1.0,58.6,never_mentioned,0
Тьфу,1,False,1.0,58.6,mentioned_not_guessed,1
Молох,1,False,1.0,62.5,never_mentioned,0
Звездоносный,1,False,1.0,61.3,never_mentioned,0
Специфически,1,False,1.0,5.0,never_mentioned,0
Хижина,1,False,1.0,61.3,never_mentioned,0
Типично,1,False,1.0,4.9,never_mentioned,0
Впалый,1,False,1.0,4.9,never_mentioned,0
Кхх,1,False,1.0,4.9,never_mentioned,0
Унизительно,1,False,1.0,4.6,never_mentioned,0
Алай,1,True,0.25,61.8,never_mentioned,0
Обессиленный,1,False,1.0,4.6,never_mentioned,0
Пылкий,1,False,1.0,4.4,never_mentioned,0
Полустёртый,1,False,1.0,62.3,never_mentioned,0
Мистика,1,False,1.0,62.5,never_mentioned,0
Монструозный,1,False,1.0,62.6,never_mentioned,0
Соболезновать,1,False,1.0,6.4,never_mentioned,0
Парень-фавн,1,False,1.0,5.9,never_mentioned,0
Возопить,1,False,1.0,59.7,never_mentioned,0
Ремнант-географик,1,False,1.0,5.9,never_mentioned,0
Эхх,1,False,1.0,58.7,never_mentioned,0
Аахахаххах,1,True,1.0,58.2,never_mentioned,0
Хахахахи,1,False,1.0,58.2,never_mentioned,0
Кто-кто,1,False,1.0,58.2,never_mentioned,0
Вжууа,1,True,1.0,6.6,never_mentioned,0
Подобиё,1,False,1.0,58.3,never_mentioned,0
Чёрныш,1,False,1.0,58.4,never_mentioned,0
Исполнимый,1,False,1.0,58.5,never_mentioned,0
Денёк,1,False,1.0,6.5,never_mentioned,0
Обоюдоострый,1,False,1.0,2.9,never_mentioned,0
Ууу,1,False,1.0,27.2,mentioned_not_guessed,1
Эммм,1,False,1.0,49.8,never_mentioned,0
Вякнуть,1,False,1.0,2.5,never_mentioned,0
Раскрой,1,False,1.0,63.6,never_mentioned,0
Сидр,1,False,1.0,63.7,never_mentioned,0
Поднебесный,1,False,1.0,3.9,never_mentioned,0
Левство,1,False,1.0,63.8,never_mentioned,0
Эмперия,1,True,1.0,63.8,never_mentioned,0
Алоишка,1,False,1.0,63.8,never_mentioned,0
Пол-кёнунгарда,1,True,1.0,63.9,never_mentioned,0
Анимэшный,1,False,1.0,63.8,never_mentioned,0
Мужыками,1,True,1.0,63.8,never_mentioned,0
Мантлишек,1,False,1.0,63.8,never_mentioned,0
Секач,1,False,1.0,63.8,never_mentioned,0
Специальность,1,False,1.0,63.8,never_mentioned,0
Морлан,1,False,1.0,63.8,never_mentioned,0
Шароёбство,1,False,1.0,63.8,never_mentioned,0
Эпик,1,False,1.0,63.8,never_mentioned,0
Наёмничий,1,False,1.0,63.8,never_mentioned,0
Невъебенный,1,False,1.0,63.8,never_mentioned,0
Китай,1,False,1.0,3.9,mentioned_not_guessed,2
Абьян,1,True,1.0,63.9,never_mentioned,0
Папочка-охотник,1,False,1.0,63.9,never_mentioned,0
Тёмно-зелёный,1,False,1.0,6.7,never_mentioned,0
Неисчислимый,1,False,1.0,58.1,never_mentioned,0
Базилик,1,False,1.0,6.7,never_mentioned,0
Ничтожество,1,False,1.0,57.9,never_mentioned,0
Обломиться,1,False,1.0,49.5,never_mentioned,0
Отрезвитель,1,False,1.0,10.4,never_mentioned,0
Лав,1,True,1.0,49.6,never_mentioned,0
Мистралец,1,False,1.0,3.9,never_mentioned,0
Спизженный,1,False,1.0,63.6,never_mentioned,0
Пертурабо,1,True,1.0,63.6,never_mentioned,0
Робенц,1,False,1.0,66.3,never_mentioned,0
Нуу,1,False,1.0,2.4,mentioned_not_guessed,1
Хехех,1,True,0.5,20.9,never_mentioned,0
Дагорлада,1,True,1.0,65.3,mentioned_not_guessed,2
Держать-ка,1,False,1.0,65.4,never_mentioned,0
Растяпа,1,False,1.0,65.5,never_mentioned,0
Антипод,1,False,1.0,65.6,never_mentioned,0
Мешковатый,1,False,1.0,65.9,never_mentioned,0
Возрождать,1,False,1.0,66.0,never_mentioned,0
Нкал,1,False,1.0,66.1,mentioned_not_guessed,1
Гримм-краб,1,True,1.0,66.1,never_mentioned,0
Глазоед,1,False,1.0,66.1,never_mentioned,0
Давным-давно,1,False,1.0,66.2,never_mentioned,0
Франция,1,False,1.0,2.0,mentioned_not_guessed,1
Инцест,1,False,1.0,63.6,never_mentioned,0
Луркоморье,1,False,1.0,66.4,never_mentioned,0
Дик,1,True,0.5,66.4,mentioned_not_guessed,1
Гэдээровец,1,False,1.0,66.4,never_mentioned,0
Германия,1,False,1.0,66.4,mentioned_not_guessed,1
Гриммовский,1,False,1.0,64.0,never_mentioned,0
Кёнунгард-аквапарк,1,True,1.0,63.9,never_mentioned,0
Затопление,1,False,1.0,63.9,never_mentioned,0
Аргусовщина,1,False,1.0,63.8,never_mentioned,0
Вика,1,False,1.0,63.5,never_mentioned,0
Девичество,1,False,1.0,63.5,never_mentioned,0
Активизировать,1,False,1.0,4.2,never_mentioned,0
Прага,1,False,1.0,63.6,never_mentioned,0
Десять-пятнадцать,1,False,1.0,40.9,never_mentioned,0
Бравада,1,False,1.0,87.9,never_mentioned,0
Приуныть,1,False,1.0,41.1,never_mentioned,0
Неспокойный,1,False,1.0,72.6,never_mentioned,0
Гундабад,1,True,1.0,0.9,never_mentioned,0
Гримм-оса,1,True,1.0,75.3,never_mentioned,0
Феррумский,1,False,1.0,75.4,never_mentioned,0
Продаксить,1,False,1.0,75.6,never_mentioned,0
Перволюд,1,False,1.0,75.6,never_mentioned,0
Гримм-кролик,1,True,1.0,75.6,never_mentioned,0
Сванна,1,False,1.0,75.6,never_mentioned,0
Крамохол,1,False,1.0,75.7,never_mentioned,0
Крахомор,1,False,1.0,75.7,never_mentioned,0
Скоргуса,1,False,1.0,75.7,never_mentioned,0
Румянеть,1,False,1.0,75.7,never_mentioned,0
Светоч,1,False,1.0,75.8,never_mentioned,0
Бофор,1,False,1.0,74.2,never_mentioned,0
Щёлк,1,False,1.0,73.5,never_mentioned,0
Миядзавыть,1,False,1.0,71.6,never_mentioned,0
Пришествие,1,False,1.0,73.4,never_mentioned,0
Аргос,1,False,1.0,71.8,never_mentioned,0
Рай,1,False,1.0,72.0,mentioned_not_guessed,4
Шотландия,1,False,1.0,72.2,mentioned_not_guessed,1
Англия,1,False,1.0,72.2,never_mentioned,0
Макдональд,1,True,1.0,72.2,never_mentioned,0
Секс-террорист,1,False,1.0,72.2,never_mentioned,0
Кенунградский,1,False,1.0,1.1,never_mentioned,0
Блоссом,1,False,1.0,72.3,never_mentioned,0
Бэта,1,True,1.0,72.3,never_mentioned,0
Бэтом,1,True,1.0,72.3,never_mentioned,0
Старикан,1,False,1.0,72.6,never_mentioned,0
Сверхострый,1,False,1.0,75.3,never_mentioned,0
Угольно-чёрный,1,False,1.0,75.3,never_mentioned,0
Мел,1,True,0.5,75.1,never_mentioned,0
Прива,1,True,1.0,68.8,never_mentioned,0
Ваууа,1,True,1.0,67.8,never_mentioned,0
Бьянка,1,True,1.0,1.6,never_mentioned,0
Ленинград,1,False,1.0,1.6,never_mentioned,0
Мечосека,1,False,1.0,68.3,never_mentioned,0
Скоординировать,1,False,1.0,68.4,never_mentioned,0
Лестничный,1,False,1.0,1.5,never_mentioned,0
Гримм-волк,1,True,1.0,1.5,never_mentioned,0
Фууууа,1,True,1.0,68.5,never_mentioned,0
Вдохновенно,1,False,1.0,68.6,never_mentioned,0
Дзюйжэнь,1,False,1.0,68.7,never_mentioned,0
Нифгчего,1,False,1.0,68.7,never_mentioned,0
Вейл-мистраль,1,False,1.0,68.8,never_mentioned,0
Виоллета,1,False,1.0,70.9,never_mentioned,0
Хромота,1,False,1.0,75.1,never_mentioned,0
Гиз,1,False,1.0,70.9,never_mentioned,0
Охрененно,1,False,1.0,71.0,never_mentioned,0
Зачинщик,1,False,1.0,73.6,never_mentioned,0
Кореландор,1,True,1.0,74.3,never_mentioned,0
Сатирический,1,False,1.0,74.3,never_mentioned,0
Петиция,1,False,1.0,74.3,never_mentioned,0
Гритч,1,False,1.0,81.9,never_mentioned,0
Иго,1,False,1.0,74.3,never_mentioned,0
Маркнолл,1,False,1.0,0.9,never_mentioned,0
Морис,1,True,1.0,74.6,never_mentioned,0
Дрюон,1,True,1.0,74.6,never_mentioned,0
Фэя,1,False,1.0,75.0,never_mentioned,0
Перефразировать,1,False,1.0,72.6,never_mentioned,0
Дрейка,1,False,1.0,72.6,never_mentioned,0
Высокоуважаемый,1,False,1.0,67.7,never_mentioned,0
Лагуна,1,False,1.0,72.7,never_mentioned,0
Слейт,1,False,1.0,95.2,never_mentioned,0
Талоса,1,False,1.0,95.2,never_mentioned,0
Дудометр,1,False,1.0,95.6,never_mentioned,0
Гриммовед,1,False,1.0,95.6,never_mentioned,0
Ремнатскай,1,False,1.0,95.8,never_mentioned,0
Фархад,1,True,1.0,95.9,mentioned_not_guessed,4
Нибира,1,False,1.0,95.9,never_mentioned,0
Атлантида,1,False,1.0,95.9,never_mentioned,0
Вель,1,False,1.0,96.0,never_mentioned,0
Родж,1,False,1.0,96.1,never_mentioned,0
Переезжать,1,False,1.0,96.1,never_mentioned,0
Дюрановый,1,False,1.0,96.3,mentioned_not_guessed,3
Батрак,1,False,1.0,96.3,never_mentioned,0
Кульминация,1,False,1.0,93.8,never_mentioned,0
Попеременно,1,False,1.0,93.7,never_mentioned,0
Бронза,1,False,1.0,93.6,never_mentioned,0
Избраный,1,False,1.0,92.2,never_mentioned,0
Сейберов,1,True,1.0,91.1,never_mentioned,0
Тэрикс,1,True,1.0,91.1,never_mentioned,0
Сенитавр,1,False,1.0,91.1,never_mentioned,0
Обрадованно,1,False,1.0,91.1,never_mentioned,0
Пшка,1,False,1.0,91.4,never_mentioned,0
Настоящие,1,False,1.0,91.7,never_mentioned,0
Кое-кто,1,False,1.0,91.7,never_mentioned,0
Раставить,1,False,1.0,91.7,never_mentioned,0
Город-улей,1,False,1.0,91.7,never_mentioned,0
Железноногов,1,True,1.0,91.7,never_mentioned,0
Талосый,1,False,1.0,95.2,never_mentioned,0
Лорд-командующий,1,False,1.0,95.1,never_mentioned,0
Принц-воин,1,False,1.0,95.1,never_mentioned,0
Козлоподобный,1,False,1.0,81.9,never_mentioned,0
Блеквэлла,1,True,1.0,72.7,never_mentioned,0
Обыскивать,1,False,1.0,72.8,never_mentioned,0
Сегмантат,1,False,1.0,72.9,never_mentioned,0
Бессмыслёный,1,False,1.0,73.0,never_mentioned,0
Сольтерийский,1,False,1.0,1.0,never_mentioned,0
Ломаю-спина,1,False,1.0,73.1,never_mentioned,0
Собираюсь-сняться,1,False,1.0,73.1,never_mentioned,0
Ричард,1,True,1.0,73.1,never_mentioned,0
Субботний,1,False,1.0,73.1,never_mentioned,0
Арк-рыцарь,1,True,1.0,73.2,never_mentioned,0
Сов-гримм,1,True,1.0,81.9,never_mentioned,0
Пфф,1,False,1.0,82.9,never_mentioned,0
Скарлатин,1,True,1.0,96.4,never_mentioned,0
Плутократия,1,False,1.0,95.1,never_mentioned,0
Взаимно,1,False,1.0,94.1,never_mentioned,0
Пиздануть,1,False,1.0,94.2,never_mentioned,0
Нога-манипулятор,1,False,1.0,94.3,never_mentioned,0
Дешёво,1,False,1.0,94.5,never_mentioned,0
Ромулан-легио,1,False,1.0,94.7,never_mentioned,0
Пенната,1,True,1.0,94.7,never_mentioned,0
Судиться,1,False,1.0,94.8,never_mentioned,0
Соно,1,False,1.0,94.8,never_mentioned,0
Вар,1,False,1.0,94.8,never_mentioned,0
Коррекция,1,False,1.0,95.0,never_mentioned,0
Хохотун,1,False,1.0,95.0,never_mentioned,0
Алекситимия,1,False,1.0,95.1,never_mentioned,0
Спец-опрос,1,False,1.0,1.6,never_mentioned,0
Разоритель,1,False,1.0,67.7,never_mentioned,0
Пьетро,1,True,1.0,42.9,mentioned_not_guessed,3
Коленопреклонный,1,False,1.0,0.8,never_mentioned,0
Манда,1,True,1.0,76.9,never_mentioned,0
Мейбл,1,False,1.0,0.7,never_mentioned,0
Аудиокнига,1,False,1.0,81.6,never_mentioned,0
Статусный,1,False,1.0,79.1,never_mentioned,0
Наружи,1,False,1.0,80.2,never_mentioned,0
Вербовка,1,False,1.0,80.6,never_mentioned,0
Фордж,1,False,1.0,78.3,never_mentioned,0
Здар,1,False,1.0,79.5,never_mentioned,0
Обшарпаный,1,False,1.0,78.0,never_mentioned,0
Винегрет,1,False,1.0,78.0,never_mentioned,0
Ганнибал,1,True,1.0,79.5,never_mentioned,0
Регну,1,False,1.0,79.4,never_mentioned,0
Флаера,1,True,0.5,78.2,never_mentioned,0
Неа,1,False,1.0,79.4,mentioned_not_guessed,2
Безвольный,1,False,1.0,79.3,never_mentioned,0
Редакция,1,False,1.0,78.3,mentioned_not_guessed,1
Брат-близнец,1,False,1.0,0.7,never_mentioned,0
Трунить,1,False,1.0,79.2,never_mentioned,0
Ласточка,1,False,1.0,78.6,never_mentioned,0
Парадокс,1,False,1.0,79.2,never_mentioned,0
Пятерица,1,False,1.0,79.1,never_mentioned,0
Амьенскай,1,False,1.0,78.6,mentioned_not_guessed,2
Непостижимо,1,False,1.0,78.7,mentioned_not_guessed,1
Скоргус,1,False,1.0,0.8,never_mentioned,0
Постареть,1,False,1.0,79.0,never_mentioned,0
Сказ,1,False,1.0,78.0,never_mentioned,0
Гриммотизм,1,False,1.0,78.0,never_mentioned,0
Значит-ся,1,True,1.0,81.4,never_mentioned,0
Родственник-охотник,1,False,1.0,76.5,never_mentioned,0
Зеркальность,1,False,1.0,76.4,never_mentioned,0
Оз,1,False,1.0,80.9,mentioned_not_guessed,11
Десятичасовой,1,False,1.0,77.2,never_mentioned,0
Лорд-регент,1,False,1.0,77.2,never_mentioned,0
Соновар,1,False,1.0,77.2,mentioned_not_guessed,2
Грэм,1,True,1.0,81.2,never_mentioned,0
Концепт,1,False,1.0,76.1,never_mentioned,0
Пигга,1,True,1.0,81.2,never_mentioned,0
Четырёхминутный,1,False,1.0,77.2,never_mentioned,0
Гримм-титан,1,True,1.0,81.8,never_mentioned,0
Ёбнутаить,1,False,1.0,76.1,never_mentioned,0
Эво,1,False,1.0,77.3,never_mentioned,0
Стометровый,1,False,1.0,81.8,never_mentioned,0
Мохнатый,1,False,1.0,81.7,never_mentioned,0
Моргана,1,False,1.0,81.4,never_mentioned,0
Биконовский,1,False,1.0,81.4,never_mentioned,0
Арковщина,1,False,1.0,81.6,never_mentioned,0
Кэмпбэлла,1,True,1.0,77.0,never_mentioned,0
Сноходец,1,False,1.0,0.7,never_mentioned,0
Офигенный,1,False,1.0,76.2,never_mentioned,0
Вархаммер,1,False,1.0,76.2,never_mentioned,0
Норовщина,1,False,1.0,81.6,never_mentioned,0
Мурлыкнуть,1,False,1.0,81.6,never_mentioned,0
Учить-то,1,False,1.0,81.4,never_mentioned,0
Абсолютлить,1,False,1.0,76.3,never_mentioned,0
Она-то,1,False,1.0,76.3,never_mentioned,0
Прововедник,1,False,1.0,0.8,never_mentioned,0
Валлентштейн,1,True,1.0,81.4,never_mentioned,0
Канцлер,1,False,1.0,77.9,never_mentioned,0
Гха-ха,1,False,1.0,80.5,never_mentioned,0
Яндекс,1,False,1.0,67.7,never_mentioned,0
Даб,1,False,1.0,80.4,never_mentioned,0
Классно,1,False,1.0,69.6,never_mentioned,0
Карликовый,1,False,1.0,69.7,never_mentioned,0
Хеметь,1,False,1.0,75.8,never_mentioned,0
Гордость-то,1,False,1.0,69.9,never_mentioned,0
Карман-то,1,False,1.0,69.9,never_mentioned,0
Позорище-то,1,False,1.0,69.9,never_mentioned,0
Сказать-ка,1,False,1.0,70.3,mentioned_not_guessed,1
Некрополь,1,False,1.0,70.4,mentioned_not_guessed,1
Пятёрица,1,False,1.0,1.2,mentioned_not_guessed,1
Соблазнительница,1,False,1.0,1.2,never_mentioned,0
Черчилль,1,True,1.0,70.6,mentioned_not_guessed,1
Добряяяяк,1,False,1.0,70.7,never_mentioned,0
Сэцукий,1,False,1.0,70.8,never_mentioned,0
Джиро,1,False,1.0,70.8,never_mentioned,0
Дедуля,1,False,1.0,70.9,never_mentioned,0
Беспристрастный,1,False,1.0,69.0,never_mentioned,0
Фавн-югенд,1,False,1.0,69.0,never_mentioned,0
Лунозвёздный,1,False,1.0,69.0,never_mentioned,0
Фуууа,1,True,1.0,68.8,never_mentioned,0
Кое-как,1,False,1.0,66.7,never_mentioned,0
Инкогнито,1,False,1.0,67.0,never_mentioned,0
Директор-предатель,1,False,1.0,67.4,never_mentioned,0
Клятвопреступник,1,False,1.0,67.5,never_mentioned,0
Хлой,1,False,1.0,1.8,never_mentioned,0
Имбовой,1,False,1.0,67.7,never_mentioned,0
Воскресный,1,False,1.0,1.7,never_mentioned,0
Ютубчик,1,True,1.0,67.7,never_mentioned,0
Гримм-кракен,1,True,1.0,69.5,never_mentioned,0
Чжан,1,True,1.0,69.3,never_mentioned,0
Елизар,1,True,1.0,69.1,never_mentioned,0
Король-что,1,False,1.0,0.7,never_mentioned,0
Дживан,1,True,1.0,77.4,never_mentioned,0
Истеричка,1,False,1.0,77.5,never_mentioned,0
Тринадцатый,1,False,1.0,77.6,never_mentioned,0
Риддлом,1,False,1.0,80.3,never_mentioned,0
Иввета,1,True,1.0,0.7,never_mentioned,0
Холостяк,1,False,1.0,77.9,never_mentioned,0
Лог,1,False,1.0,80.1,never_mentioned,0
Доба,1,False,1.0,80.1,never_mentioned,0
Весёленький,1,False,1.0,80.1,never_mentioned,0
Юлить,1,False,1.0,80.1,never_mentioned,0
Погодить-ка,1,False,1.0,80.1,never_mentioned,0
Скоропостижно,1,False,1.0,79.9,never_mentioned,0
Ретро-паладин,1,False,1.0,77.9,never_mentioned,0
Михаил,1,True,1.0,69.1,mentioned_not_guessed,1
Доминатус,1,False,1.0,77.9,never_mentioned,0
Коса-винтовка,1,False,1.0,27.2,never_mentioned,0
Тургусов,1,True,0.09,74.3,never_mentioned,0
Шварц,1,True,1.0,75.8,never_mentioned,0
Близнец-самурай,1,False,1.0,1.3,never_mentioned,0
Аркович,1,False,1.0,69.0,mentioned_not_guessed,1
Пиздануться,1,False,1.0,69.0,never_mentioned,0
Оклематься,1,False,1.0,69.0,never_mentioned,0
Виталист-рудеист,1,False,1.0,69.0,never_mentioned,0
Король-дурак,1,False,1.0,69.0,never_mentioned,0
Валим,1,True,0.33,69.0,never_mentioned,0
Оркскай,1,False,1.0,69.1,never_mentioned,0
Нихуяс,1,False,1.0,91.9,never_mentioned,0
Плоскодонка,1,False,1.0,92.1,never_mentioned,0
Несмерть,1,False,1.0,92.2,never_mentioned,0
Продекламировать,1,False,1.0,86.0,never_mentioned,0
Диана-ветус,1,True,1.0,88.5,never_mentioned,0
Обряжить,1,False,1.0,88.5,never_mentioned,0
Бай,1,False,1.0,88.5,never_mentioned,0
Дзян,1,True,1.0,88.6,never_mentioned,0
Регне,1,False,1.0,88.6,never_mentioned,0
Пыль-бомба,1,False,1.0,88.6,never_mentioned,0
Югирэ,1,False,1.0,88.6,never_mentioned,0
Небожитель,1,False,1.0,88.8,never_mentioned,0
Рубс,1,False,1.0,89.0,never_mentioned,0
Макет,1,False,1.0,89.0,never_mentioned,0
Юнхей,1,True,0.5,89.3,never_mentioned,0
Возглашать,1,False,1.0,87.9,never_mentioned,0
Журналистка,1,False,1.0,89.8,never_mentioned,0
Дугин,1,True,1.0,89.9,mentioned_not_guessed,1
Ковчег,1,False,1.0,89.9,never_mentioned,0
Элохой,1,False,1.0,89.9,never_mentioned,0
Иудаизм,1,False,1.0,89.9,never_mentioned,0
Славяно-арийский,1,False,1.0,90.0,never_mentioned,0
Веда,1,False,1.0,90.0,never_mentioned,0
Муз-пересказ,1,False,1.0,90.0,never_mentioned,0
Ктулху,1,True,1.0,90.0,never_mentioned,0
Римско-китайский,1,False,1.0,90.0,never_mentioned,0
Исскуство,1,False,1.0,0.4,never_mentioned,0
Намазать,1,False,1.0,90.3,never_mentioned,0
Врё,1,False,1.0,90.5,never_mentioned,0
Вымыть,1,False,1.0,87.8,never_mentioned,0
Высказывать,1,False,1.0,85.9,never_mentioned,0
Кэнтон,1,False,1.0,88.5,never_mentioned,0
Гуркулом,1,False,1.0,88.5,never_mentioned,0
Тысячеголосый,1,False,1.0,88.2,never_mentioned,0
Рудеть,1,False,1.0,82.7,never_mentioned,0
Висп,1,False,1.0,82.2,never_mentioned,0
Гренделить,1,False,1.0,82.2,mentioned_not_guessed,1
Давать-давать,1,False,1.0,82.2,never_mentioned,0
Запевать,1,False,1.0,82.3,never_mentioned,0
Кале,1,False,1.0,82.3,never_mentioned,0
Настоящий-то,1,False,1.0,82.3,never_mentioned,0
Забелелисить,1,False,1.0,82.4,never_mentioned,0
Сплетник,1,False,1.0,0.6,never_mentioned,0
Пугач,1,False,1.0,82.6,never_mentioned,0
Аполлон,1,True,1.0,83.3,never_mentioned,0
Толстяк,1,False,1.0,82.6,never_mentioned,0
Слушать-ка,1,False,1.0,82.6,never_mentioned,0
Фальшиво-укоризненно,1,False,1.0,82.8,never_mentioned,0
Надрываться,1,False,1.0,89.3,never_mentioned,0
Полярность,1,False,1.0,0.6,never_mentioned,0
Этот-то,1,False,1.0,82.9,never_mentioned,0
Раскомандоваться,1,False,1.0,66.4,never_mentioned,0
Хорнбург,1,True,1.0,82.9,never_mentioned,0
Ваагха,1,True,1.0,82.9,never_mentioned,0
Кольбен,1,True,0.17,83.0,never_mentioned,0
Андрей,1,True,1.0,83.3,never_mentioned,0
Драга,1,False,1.0,83.3,never_mentioned,0
Академеть,1,False,1.0,0.6,never_mentioned,0
Кэндзи-сан,1,False,1.0,85.7,never_mentioned,0
Загорелый,1,False,1.0,85.8,never_mentioned,0
Как-нибудь,1,False,1.0,85.8,never_mentioned,0
Амелия,1,False,1.0,86.8,never_mentioned,0
Старик-то,1,False,1.0,86.0,never_mentioned,0
Капсула,1,False,1.0,92.2,never_mentioned,0
Гусем,1,False,1.0,86.0,never_mentioned,0
Добывание,1,False,1.0,20.4,never_mentioned,0
Землетрясение,1,False,1.0,20.3,never_mentioned,0
Кораблекрушение,1,False,1.0,20.3,never_mentioned,0
Глазастый,1,False,1.0,41.4,never_mentioned,0
Импровизация,1,False,1.0,20.2,never_mentioned,0
Ловкач,1,False,1.0,20.1,never_mentioned,0
Протяжно,1,False,1.0,41.5,never_mentioned,0
Бог-близнец,1,False,1.0,41.7,never_mentioned,0
Поцеловаться,1,False,1.0,20.0,never_mentioned,0
Нхе,1,False,1.0,41.9,never_mentioned,0
Балбес,1,False,1.0,19.8,never_mentioned,0
Солнцепоклонник,1,False,1.0,19.7,never_mentioned,0
Шуточно,1,False,1.0,19.3,never_mentioned,0
Разговорчик,1,False,1.0,19.2,never_mentioned,0
Унижать,1,False,1.0,19.1,never_mentioned,0
Нецелесообразный,1,False,1.0,42.2,never_mentioned,0
Воттсом,1,False,1.0,42.2,never_mentioned,0
Задумчиво-скучать,1,False,1.0,18.9,never_mentioned,0
Мегаголиаф,1,False,1.0,18.9,never_mentioned,0
Гримм-черепаха,1,False,1.0,18.9,never_mentioned,0
Жонни-лидер,1,True,1.0,18.4,never_mentioned,0
Кууууурлааа,1,False,1.0,18.4,never_mentioned,0
Зафыркать,1,False,1.0,18.2,never_mentioned,0
Максим,1,True,1.0,17.9,mentioned_not_guessed,2
Волков,1,True,0.2,42.7,never_mentioned,0
Аяяяяять,1,False,1.0,17.9,never_mentioned,0
Сытость,1,False,1.0,42.8,never_mentioned,0
Фавн-медуза,1,False,1.0,20.7,never_mentioned,0
Воттс,1,True,1.0,42.9,never_mentioned,0
Партийный,1,False,1.0,66.4,never_mentioned,0
Пенейт,1,False,1.0,87.0,never_mentioned,0
Знать-знать,1,False,1.0,86.2,mentioned_not_guessed,1
Вэя,1,False,1.0,86.3,never_mentioned,0
Баллиста,1,False,1.0,86.4,never_mentioned,0
Регны,1,False,1.0,86.4,never_mentioned,0
Виртуса,1,False,1.0,86.4,never_mentioned,0
Легионер-эвокат,1,False,1.0,86.5,never_mentioned,0
Цзиньпинь,1,False,1.0,86.6,never_mentioned,0
Каннибал,1,False,1.0,86.7,never_mentioned,0
Гирка,1,False,1.0,86.7,never_mentioned,0
Ленц,1,True,1.0,0.5,never_mentioned,0
Исключительность,1,False,1.0,86.9,never_mentioned,0
Спиздиля,1,True,0.5,87.7,mentioned_not_guessed,1
Джеймс,1,True,1.0,0.5,mentioned_not_guessed,1
Илан,1,True,1.0,2.5,never_mentioned,0
Уцлцть,1,False,1.0,87.1,never_mentioned,0
Равцть,1,False,1.0,87.1,never_mentioned,0
Йсуб,1,False,1.0,87.1,never_mentioned,0
Сосисочный,1,False,1.0,87.2,never_mentioned,0
Кондей,1,False,1.0,87.2,never_mentioned,0
Вак,1,False,1.0,87.3,mentioned_not_guessed,1
Безопасник,1,True,1.0,87.6,never_mentioned,0
Шрамировать,1,False,1.0,87.6,never_mentioned,0
Изнеженный,1,False,1.0,87.6,never_mentioned,0
Фть,1,False,1.0,87.6,never_mentioned,0
Резчик,1,False,1.0,87.7,never_mentioned,0
Индифферентный,1,False,1.0,66.6,never_mentioned,0
Зимовать,1,False,1.0,82.1,never_mentioned,0
Мауголь,1,False,1.0,82.1,never_mentioned,0
Анти-орда,1,False,1.0,82.1,never_mentioned,0
Нолан,1,False,1.0,82.0,never_mentioned,0
Отравитель,1,False,1.0,99.3,never_mentioned,0
Экарлета,1,True,1.0,99.4,never_mentioned,0
Милль,1,False,1.0,99.5,never_mentioned,0
Пока-пока,1,False,1.0,99.5,never_mentioned,0
Вакуанка-жена,1,True,1.0,99.5,never_mentioned,0
Карла,1,True,1.0,99.6,never_mentioned,0
Подпольный,1,False,1.0,99.6,mentioned_not_guessed,1
Секка,1,True,1.0,99.7,never_mentioned,0
Зимородок,1,False,1.0,99.7,never_mentioned,0
Кацид,1,False,1.0,99.7,never_mentioned,0
Осипший,1,False,1.0,99.7,never_mentioned,0
Пролистывать,1,False,1.0,99.8,never_mentioned,0
Виоллетта,1,True,1.0,99.9,never_mentioned,0
Шармочка,1,False,1.0,99.9,never_mentioned,0
Меркохуюрий,1,True,1.0,99.9,never_mentioned,0
Аурник,1,False,1.0,99.9,never_mentioned,0
Темнить,1,False,1.0,99.9,never_mentioned,0
Эдриан,1,True,1.0,98.3,never_mentioned,0
Бери-бери,1,False,1.0,98.3,never_mentioned,0
Шанталь,1,True,1.0,98.2,never_mentioned,0
Роанна,1,True,1.0,97.3,mentioned_not_guessed,1
Зверёк,1,False,1.0,96.7,never_mentioned,0
Сине-белый,1,False,1.0,96.8,never_mentioned,0
